what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396268383048
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396268384221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268554966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268649737
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1396268651499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268676287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268680667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268694239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268703341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268703441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268718788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268738118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268750105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268761272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268761418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268786279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1396268789126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268809376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1396268817599
