what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276836361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276836439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276836548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276837157
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1397276841712
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1397276841774
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397276846626
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397276846704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276848014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276848108
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1397276848560
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1397276848638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276857499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276857671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276863926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276864566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276865471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276866157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276867530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276870057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276873255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276874238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276916373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276935358
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1397276939663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276946371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276947261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276948992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276950771
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397276952393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276955591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276955685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276959850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276962689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397276993600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277047911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277089149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277092613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277092987
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1397277093939
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397277101967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277106085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277107083
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1397277107114
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397277107925
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1397277296516
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1397277296531
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1397277296531
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1397277296531
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1397277296531
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1397277296531
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1397277296531
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1397277296531
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1397277296547
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1397277296547
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1397277296547
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1397277296547
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1397277296547
